ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
TTLL3,-0.6922751832271294,4.392594837859096,-3.2967438464909065,0.002269638519976425,0.1079225867026992,-1.580574782377271
PXN,0.61605534127564,7.973872255491524,3.2913113782839463,0.002303164441453792,0.10857825684314983,-1.5938985821687472
NAA25,0.7567829106668125,6.735058191255337,3.2903600558354533,0.0023090839120707665,0.10857825684314983,-1.5962306899024696
PTRH2,0.772038034993697,5.28304928739482,3.283202411100455,0.0023540897881963005,0.10947810971040377,-1.6137663977841719
JOSD1,0.7965397576858528,4.303636996169537,3.2897271779344908,0.002470177526330651,0.11301395990736557,-1.616172863831264
MBP,0.6845159551054403,7.022004167287421,3.278334987974164,0.0023851725540459724,0.1103174890570771,-1.6256802966295263
EIF5,0.5633644179609529,8.75284195432873,3.269101601238472,0.002445215999521763,0.11247993597800109,-1.6482562546186488
SPPL3,0.814487304875859,4.335659460287199,3.270612655197752,0.002485599261785211,0.11310812984811842,-1.6582559980462435
SOCS6,0.7249903151797064,6.679036779271601,3.2509890029822235,0.0025672169354114195,0.11568473040589865,-1.6924486555912504
NUDT4,0.8663652690700481,6.039017638722215,3.2506497015231406,0.00256955686629359,0.11568473040589865,-1.6932753181995466
SENP5,0.7005985465012561,5.755136272517808,3.2463435324732637,0.0025994309054027777,0.11641049303348737,-1.7037629057424413
UHRF1BP1L,0.7147099869365992,6.410955116822585,3.2430773664780603,0.0026223105566642304,0.11681703448213708,-1.7117128598188085
MFAP1,-0.6866522313405152,5.085336384809318,-3.239328474845555,0.0026488084567683535,0.11737965852401751,-1.720832745747619
SAT2,-0.7544650727408131,5.763453133175059,-3.2372860852176513,0.0026633517107328315,0.1174059778150587,-1.7257989736403205
PTBP3,0.7569700719160091,5.655139930449488,3.235358844741714,0.002677144815489878,0.1174059778150587,-1.7304837368980701
CSRNP1,1.0904743192282167,5.629600768825902,3.2400981356389402,0.002753332947971688,0.11950876959811471,-1.7460533458864882
KDM5A,-0.6845849307576835,5.747330192902068,-3.226468383713901,0.0027416595600467737,0.11950876959811471,-1.7520762593932888
CCNL1,0.9315201589988966,6.80539558801341,3.2203008064865597,0.0027872830028843874,0.12031254628871639,-1.767037674107331
THNSL1,-0.8703801512604592,4.497825854675701,-3.2185613913724835,0.002800280200717997,0.12031254628871639,-1.7712545083372788
NR1D2,-0.7675371566813389,6.569555891459893,-3.2120339252512413,0.0028495712947664187,0.12181197696415641,-1.7870684309752232
TMEM165,0.8228295898805937,4.908044742823649,3.2150275710118206,0.0028822524703577754,0.12258987391511664,-1.7926431828361498
GJA1,1.249568703321562,5.183850257796249,3.2006297401472756,0.002994445128557082,0.12485213580348346,-1.8004165323163877
BHLHE40,1.0891558522835911,8.53286509191892,3.2046733315823754,0.002906144823006853,0.12298804890965002,-1.8048807935481905
NUFIP2,0.5898911587776414,7.096402090925841,3.202690702820975,0.0029215651959562062,0.1230255115351907,-1.8096750534527608
NDEL1,1.0805824869648122,5.779961224745337,3.1957213382834215,0.002976391660139339,0.12471375748227409,-1.826515644689052
ANPEP,1.0735321967581832,4.4515426234248014,3.211936190882433,0.003343502153133029,0.13348774634017907,-1.832969299172757
AKAP12,1.2031610173662957,6.036861205206587,3.187835086187939,0.0030396119646198365,0.12611409641442303,-1.845548682339138
INSIG1,0.9661403838280593,4.336109660045065,3.2029558936068985,0.0031019078685041806,0.1280709668244848,-1.8489335615680789
CPNE8,1.1421125244105417,4.554449415161261,3.178548837177467,0.0033789318696213536,0.1342689171102119,-1.8605431288970813
ATG5,-0.779915603698015,4.997215676191758,-3.1749364213948548,0.0032050697642264574,0.13105174147059293,-1.8617008545148277
BLOC1S6,0.9623988360066793,5.615604996422722,3.1780395807866695,0.003119917940789735,0.1281892497613802,-1.86915528400983
