ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
SPSB1,1.6626646980602953,4.627346020004575,4.319160773606545,1.617967722633841e-4,0.010371685396126498,0.8836671906827407
INSIG1,1.3624587593263304,4.336109660045065,4.306631824896045,1.5026273236369344e-4,0.009888108172255336,0.8635999485968986
NAB1,1.184454801131587,4.368765580299168,4.285688005487508,1.4465917211743808e-4,0.009794004589039028,0.8588718161901818
PVR,1.2829050816079288,4.90073851323561,4.278333603343964,1.477780852055822e-4,0.009888108172255336,0.8386722612712143
ADD3,-1.3906102291400417,5.166784538048792,-4.258593331584648,1.4964513044705776e-4,0.009888108172255336,0.819259059260494
RARA,1.4532585882906606,5.5716576862102585,4.256141924136333,1.5072266976496967e-4,0.009888108172255336,0.8124707731627678
SLC7A5,1.4240952091935108,4.641866720677474,4.258055720040338,1.6422141593772313e-4,0.010371685396126498,0.8013908892570418
WDR43,1.0442237091887439,6.830464879104169,4.244506578803302,1.5594186170797767e-4,0.010151815197189345,0.7802662514290803
ETF1,0.8283494096933861,6.7406287546412065,4.237188770903471,1.5931480603999733e-4,0.010292222927606851,0.7600249723509824
SGK1,1.6125403581408033,7.4162336351522224,4.229137798003847,1.6310842326414972e-4,0.010371685396126498,0.7377675076889902
TRIB1,1.3153671391429294,6.509646701475882,4.2122259699763465,1.7136820781631917e-4,0.010742882538885253,0.6910541704889299
CHORDC1,1.01467369149284,6.200650884067097,4.199884812313402,1.7765324625350153e-4,0.011054995757671937,0.6570008926632243
CASP4,1.374672403884869,4.432964382103605,4.207592204507373,1.8974259624192596e-4,0.01172110651091547,0.6099227916986942
ZYX,1.103232436976148,6.295279194782371,4.172305289035395,1.9252701413327564e-4,0.011806928410216752,0.5810088958608333
UTP3,1.012018834818682,4.340819043767535,4.1655461173524895,2.139517849975972e-4,0.012949999931253911,0.5437230529938493
SOCS3,3.3102115297047825,5.574949674003534,4.2888391755794295,2.4295683462144575e-4,0.014083175968502023,0.5435196545396321
FAM102A,1.4689729730171348,4.524860018300639,4.228207081360542,2.1999451599140818e-4,0.013111363301656954,0.5308641276653852
FADS3,1.106393195534133,4.267809644498102,4.159285436343311,2.178068848146969e-4,0.013073047277920425,0.5051928065529063
LRIG3,-0.9791819073174453,4.160060613581303,-4.165096113057701,2.1422663244423344e-4,0.012949999931253911,0.4950864417509111
NOS3,1.1506457263725967,4.396726732297439,4.1558506811410565,2.4155560424824127e-4,0.014083175968502023,0.423993469124639
DLG5,1.278627827035364,5.487059546677729,4.108070554484054,2.3206014039320875e-4,0.01373374103599808,0.4046199253964291
SQSTM1,0.9708484442825451,8.988380528571895,4.099942411076348,2.3759725202354318e-4,0.013963788499133652,0.3823618283578387
